app,method,path,source_file,request_fields,response_fields,auth,corp_scope,go_evidence
dashboard,POST,/medium/store,web/legacy/dashboard/src/api/mediumGroup.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/mediumGroup/store,web/legacy/dashboard/src/api/mediumGroup.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/radar/store,web/legacy/dashboard/src/api/radar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/radar/storeChannel,web/legacy/dashboard/src/api/radar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/radar/storeChannelLink,web/legacy/dashboard/src/api/radar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/role/permissionStore,web/legacy/dashboard/src/api/role.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/role/store,web/legacy/dashboard/src/api/role.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomCalendar/addRoom,web/legacy/dashboard/src/api/roomCalendar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomCalendar/store,web/legacy/dashboard/src/api/roomCalendar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomClockIn/store,web/legacy/dashboard/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomFission/invite,web/legacy/dashboard/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomFission/store,web/legacy/dashboard/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomInfinitePull/store,web/legacy/dashboard/src/api/roomInfinitePull.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomMessageBatchSend/store,web/legacy/dashboard/src/api/roomMessageBatchSend.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomQuality/store,web/legacy/dashboard/src/api/roomQuality.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomRemind/store,web/legacy/dashboard/src/api/roomRemind.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomSop/store,web/legacy/dashboard/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomTagPull/filterContact,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomTagPull/store,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/roomWelcome/store,web/legacy/dashboard/src/api/roomWelcome.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/sensitiveWord/store,web/legacy/dashboard/src/api/sensitiveWords.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/sensitiveWordGroup/store,web/legacy/dashboard/src/api/sensitiveWords.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/shopCode/pageSet,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/shopCode/store,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/shopCode/updateEmployee,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/shopCode/updateQrcode,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/user/auth,web/legacy/dashboard/src/api/login.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/user/store,web/legacy/dashboard/src/api/user.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workContact/batchLabeling,web/legacy/dashboard/src/api/workContact.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workContactTag/store,web/legacy/dashboard/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workContactTagGroup/store,web/legacy/dashboard/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workFission/invite,web/legacy/dashboard/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workFission/store,web/legacy/dashboard/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workMessageConfig/corpStore,web/legacy/dashboard/src/api/workMessage.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workRoomAutoPull/store,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,/workRoomGroup/store,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,lottery/store,web/legacy/dashboard/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
dashboard,POST,menu/store,web/legacy/dashboard/src/api/menu.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/autoTag/onOff,web/legacy/dashboard/src/api/autoTag.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/channelCode/update,web/legacy/dashboard/src/api/channelCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/channelCodeGroup/move,web/legacy/dashboard/src/api/channelCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/channelCodeGroup/update,web/legacy/dashboard/src/api/channelCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactField/batchUpdate,web/legacy/dashboard/src/api/contactField.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactField/statusUpdate,web/legacy/dashboard/src/api/contactField.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactField/update,web/legacy/dashboard/src/api/contactField.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactFieldPivot/update,web/legacy/dashboard/src/api/workContact.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactSop/setEmployee,web/legacy/dashboard/src/api/contactSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactSop/state,web/legacy/dashboard/src/api/contactSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/contactSop/update,web/legacy/dashboard/src/api/contactSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/corp/update,web/legacy/dashboard/src/api/corp.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/greeting/update,web/legacy/dashboard/src/api/greeting.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/lottery/batchContactTags,web/legacy/dashboard/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/lottery/update,web/legacy/dashboard/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/medium/groupUpdate,web/legacy/dashboard/src/api/mediumGroup.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/medium/update,web/legacy/dashboard/src/api/mediumGroup.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/mediumGroup/update,web/legacy/dashboard/src/api/mediumGroup.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/radar/update,web/legacy/dashboard/src/api/radar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/role/statusUpdate,web/legacy/dashboard/src/api/role.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/role/update,web/legacy/dashboard/src/api/role.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomCalendar/update,web/legacy/dashboard/src/api/roomCalendar.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomClockIn/batchContactTags,web/legacy/dashboard/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomClockIn/update,web/legacy/dashboard/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomFission/update,web/legacy/dashboard/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomInfinitePull/update,web/legacy/dashboard/src/api/roomInfinitePull.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomQuality/status,web/legacy/dashboard/src/api/roomQuality.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomQuality/update,web/legacy/dashboard/src/api/roomQuality.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomRemind/update,web/legacy/dashboard/src/api/roomRemind.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomSop/setRoom,web/legacy/dashboard/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomSop/state,web/legacy/dashboard/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomSop/update,web/legacy/dashboard/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/roomWelcome/update,web/legacy/dashboard/src/api/liveCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/sensitiveWord/move,web/legacy/dashboard/src/api/sensitiveWords.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/sensitiveWord/statusUpdate,web/legacy/dashboard/src/api/sensitiveWords.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/sensitiveWordGroup/update,web/legacy/dashboard/src/api/sensitiveWords.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/shopCode/batchContactTags,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/shopCode/status,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/shopCode/update,web/legacy/dashboard/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/user/logout,web/legacy/dashboard/src/api/login.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/user/passwordReset,web/legacy/dashboard/src/api/user.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/user/passwordUpdate,web/legacy/dashboard/src/api/passWordUpdate.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/user/statusUpdate,web/legacy/dashboard/src/api/user.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/user/update,web/legacy/dashboard/src/api/user.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContact/synContact,web/legacy/dashboard/src/api/workContact.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContact/update,web/legacy/dashboard/src/api/workContact.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContactTag/move,web/legacy/dashboard/src/api/workContactTag.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContactTag/synContactTag,web/legacy/dashboard/src/api/workContactTag.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContactTag/update,web/legacy/dashboard/src/api/workContactTag.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workContactTagGroup/update,web/legacy/dashboard/src/api/workContactTag.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workEmployee/synEmployee,web/legacy/dashboard/src/api/workEmployee.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workFission/update,web/legacy/dashboard/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workMessageConfig/stepUpdate,web/legacy/dashboard/src/api/workMessage.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workRoom/batchUpdate,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workRoom/syn,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/move,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/update,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,/workRoomGroup/update,web/legacy/dashboard/src/api/workRoom.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,menu/statusUpdate,web/legacy/dashboard/src/api/menu.js,-,-,unknown,unknown,internal/server/server.go
dashboard,PUT,menu/update,web/legacy/dashboard/src/api/menu.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/officialAccount/openUserInfo,web/legacy/operation/src/api/user.js,-,-,unknown,unknown,-
operation,GET,/openUserInfo/lottery,web/legacy/operation/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/openUserInfo/roomClockIn,web/legacy/operation/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/openUserInfo/roomFission,web/legacy/operation/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/openUserInfo/shopCode,web/legacy/operation/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/openUserInfo/workFission,web/legacy/operation/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomClockIn/clockInRanking,web/legacy/operation/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomClockIn/contactData,web/legacy/operation/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomFission/inviteFriends,web/legacy/operation/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomFission/poster,web/legacy/operation/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomFission/receive,web/legacy/operation/src/api/roomFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/roomInfinitePull/qrCode,web/legacy/operation/src/api/roomInfinite.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/shopCode/areaCode,web/legacy/operation/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/shopCode/weChatSdkConfig,web/legacy/operation/src/api/shopCode.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/workFission/inviteFriends,web/legacy/operation/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/workFission/poster,web/legacy/operation/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/workFission/receive,web/legacy/operation/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
operation,GET,/workFission/taskData,web/legacy/operation/src/api/workFission.js,-,-,unknown,unknown,internal/server/server.go
operation,POST,/lottery/contactData,web/legacy/operation/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
operation,PUT,/lottery/contactLottery,web/legacy/operation/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
operation,PUT,/lottery/receive,web/legacy/operation/src/api/lottery.js,-,-,unknown,unknown,internal/server/server.go
operation,PUT,/roomClockIn/contactClockIn,web/legacy/operation/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
operation,PUT,/roomClockIn/receive,web/legacy/operation/src/api/roomClockIn.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/agent/jssdkConfig,web/legacy/sidebar/src/api/wxconfig.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/agent/oauth,web/legacy/sidebar/src/api/wxconfig.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/contactBatchAdd/detail,web/legacy/sidebar/src/api/contactBatchAdd.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/contactFieldPivot/index,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/contactSop/getSopInfo,web/legacy/sidebar/src/api/contactSop.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/contactSop/getSopTipInfo,web/legacy/sidebar/src/api/contactSop.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/medium/index,web/legacy/sidebar/src/api/medium.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/medium/mediaIdUpdate,web/legacy/sidebar/src/api/medium.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/mediumGroup/index,web/legacy/sidebar/src/api/medium.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/roomCalendar/index,web/legacy/sidebar/src/api/roomCalendar.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/roomCalendar/setRoom,web/legacy/sidebar/src/api/roomCalendar.js,-,-,unknown,unknown,-
sidebar,GET,/roomQuality/deleteRoom,web/legacy/sidebar/src/api/roomQuality.js,-,-,unknown,unknown,-
sidebar,GET,/roomQuality/index,web/legacy/sidebar/src/api/roomQuality.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/roomQuality/setRoom,web/legacy/sidebar/src/api/roomQuality.js,-,-,unknown,unknown,-
sidebar,GET,/roomSop/getSopInfo,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/roomSop/tipSopAddRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,-
sidebar,GET,/roomSop/tipSopDelRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,-
sidebar,GET,/roomSop/tipSopList,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,-
sidebar,GET,/workContact/detail,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/workContact/show,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/workContact/track,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/workContactTag/allTag,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/workContactTagGroup/index,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/workRoom/roomManage,web/legacy/sidebar/src/api/room.js,-,-,unknown,unknown,internal/server/server.go
sidebar,GET,/wxJsSdk/config,web/legacy/sidebar/src/api/wxconfig.js,-,-,unknown,unknown,internal/server/server.go
sidebar,POST,/common/upload,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,PUT,/contactFieldPivot/update,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
sidebar,PUT,/roomSop/logState,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
sidebar,PUT,/roomSop/setRoom,web/legacy/sidebar/src/api/roomSop.js,-,-,unknown,unknown,internal/server/server.go
sidebar,PUT,/workContact/update,web/legacy/sidebar/src/api/contact.js,-,-,unknown,unknown,internal/server/server.go
