app,method,path,legacy_declarations,go_route_evidence,php_handler,client_consumers,response_evidence,scope_evidence
dashboard,GET,workRoomAutoPull/index,web/legacy/dashboard/src/api/shopCode.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41,web/legacy/dashboard/src/views/workRoomAutoPull/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41
dashboard,POST,/agent/store,web/legacy/dashboard/src/api/chatTool.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Dashboard/Store.php#L50,web/legacy/dashboard/src/views/chatTool/customer.vue;web/legacy/dashboard/src/views/chatTool/enhance.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Dashboard/Store.php#L50,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Dashboard/Store.php#L50
dashboard,POST,/autoTag/store,web/legacy/dashboard/src/api/autoTag.js,internal/server/server.go,-,web/legacy/dashboard/src/views/autoTag/dayPartCreate.vue;web/legacy/dashboard/src/views/autoTag/joinRoomCreate.vue;web/legacy/dashboard/src/views/autoTag/keywordCreate.vue,internal/server/server.go,internal/server/server.go
dashboard,POST,/channelCode/store,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Store.php#L44,web/legacy/dashboard/src/views/channelCode/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Store.php#L44,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Store.php#L44
dashboard,POST,/channelCodeGroup/store,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Store.php#L45,web/legacy/dashboard/src/views/channelCode/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Store.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Store.php#L45
dashboard,POST,/common/upload,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Dashboard/Upload.php#L37,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Dashboard/Upload.php#L37,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Dashboard/Upload.php#L37
dashboard,POST,/contactBatchAdd/allot,web/legacy/dashboard/src/api/contactBatchAdd.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/contactBatchAdd/importStore,web/legacy/dashboard/src/api/contactBatchAdd.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/contactBatchAdd/settingUpdate,web/legacy/dashboard/src/api/contactBatchAdd.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/contactField/store,web/legacy/dashboard/src/api/contactField.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Store.php#L41,web/legacy/dashboard/src/views/contactField/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Store.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Store.php#L41
dashboard,POST,/contactMessageBatchSend/remind,web/legacy/dashboard/src/api/contactMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Remind.php#L43,web/legacy/dashboard/src/views/contactMessageBatchSend/index.vue;web/legacy/dashboard/src/views/contactMessageBatchSend/show.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Remind.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Remind.php#L43
dashboard,POST,/contactMessageBatchSend/store,web/legacy/dashboard/src/api/contactMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Store.php#L45,web/legacy/dashboard/src/views/contactMessageBatchSend/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Store.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-message-batch-send/src/Action/Dashboard/Store.php#L45
dashboard,POST,/contactSop/store,web/legacy/dashboard/src/api/contactSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/contactTransfer/index,web/legacy/dashboard/src/api/contactTransfer.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/Index.php#L53,web/legacy/dashboard/src/views/contactTransfer/resignIndex.vue;web/legacy/dashboard/src/views/contactTransfer/workIndex.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/Index.php#L53,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/Index.php#L53
dashboard,POST,/contactTransfer/room,web/legacy/dashboard/src/api/contactTransfer.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/TransferRoom.php#L74,web/legacy/dashboard/src/views/contactTransfer/resignIndex.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/TransferRoom.php#L74,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/contact-transfer/src/Action/Dashboard/TransferRoom.php#L74
dashboard,POST,/corp/bind,web/legacy/dashboard/src/api/login.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Bind.php#L46,web/legacy/dashboard/src/components/GlobalHeader/AvatarDropdown.vue;web/legacy/dashboard/src/components/GlobalHeader/RightContent.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Bind.php#L46,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Bind.php#L46
dashboard,POST,/corp/store,web/legacy/dashboard/src/api/corp.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Store.php#L70,web/legacy/dashboard/src/views/corp/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Store.php#L70,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Store.php#L70
dashboard,POST,/greeting/store,web/legacy/dashboard/src/api/greeting.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Store.php#L59,web/legacy/dashboard/src/views/greeting/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Store.php#L59,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Store.php#L59
dashboard,POST,/medium/store,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Store.php#L40,web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/greeting/store.vue;web/legacy/dashboard/src/views/mediumGroup/index.vue,client:web/legacy/dashboard/src/views/channelCode/store.vue;client:web/legacy/dashboard/src/views/greeting/store.vue;client:web/legacy/dashboard/src/views/mediumGroup/index.vue;git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Store.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Store.php#L40
dashboard,POST,/mediumGroup/store,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Store.php#L38,web/legacy/dashboard/src/views/mediumGroup/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Store.php#L38,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Store.php#L38
dashboard,POST,/radar/store,web/legacy/dashboard/src/api/radar.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/radar/storeChannel,web/legacy/dashboard/src/api/radar.js,internal/server/server.go,-,web/legacy/dashboard/src/views/radar/components/share.vue,internal/server/server.go,internal/server/server.go
dashboard,POST,/radar/storeChannelLink,web/legacy/dashboard/src/api/radar.js,internal/server/server.go,-,web/legacy/dashboard/src/views/radar/components/share.vue,internal/server/server.go,internal/server/server.go
dashboard,POST,/role/permissionStore,web/legacy/dashboard/src/api/role.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionStore.php#L35,web/legacy/dashboard/src/views/role/permissionShow.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionStore.php#L35,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/PermissionStore.php#L35
dashboard,POST,/role/store,web/legacy/dashboard/src/api/role.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Store.php#L54,web/legacy/dashboard/src/views/role/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Store.php#L54,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Store.php#L54
dashboard,POST,/roomCalendar/addRoom,web/legacy/dashboard/src/api/roomCalendar.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomCalendar/store,web/legacy/dashboard/src/api/roomCalendar.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomClockIn/store,web/legacy/dashboard/src/api/roomClockIn.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomFission/invite,web/legacy/dashboard/src/api/roomFission.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomFission/store,web/legacy/dashboard/src/api/roomFission.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomInfinitePull/store,web/legacy/dashboard/src/api/roomInfinitePull.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomMessageBatchSend/store,web/legacy/dashboard/src/api/roomMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Store.php#L47,web/legacy/dashboard/src/views/roomMessageBatchSend/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Store.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Store.php#L47
dashboard,POST,/roomQuality/store,web/legacy/dashboard/src/api/roomQuality.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomRemind/store,web/legacy/dashboard/src/api/roomRemind.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomSop/store,web/legacy/dashboard/src/api/roomSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/roomTagPull/filterContact,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/FilterContact.php#L72,web/legacy/dashboard/src/views/roomTagPull/create.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/FilterContact.php#L72,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/FilterContact.php#L72
dashboard,POST,/roomTagPull/store,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/Store.php#L45,web/legacy/dashboard/src/views/roomTagPull/create.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/Store.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-tag-pull/src/Action/Dashboard/Store.php#L45
dashboard,POST,/roomWelcome/store,web/legacy/dashboard/src/api/roomWelcome.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Store.php#L47,web/legacy/dashboard/src/views/roomWelcome/create.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Store.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Store.php#L47
dashboard,POST,/sensitiveWord/store,web/legacy/dashboard/src/api/sensitiveWords.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/sensitiveWordGroup/store,web/legacy/dashboard/src/api/sensitiveWords.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/shopCode/pageSet,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/shopCode/store,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/shopCode/updateEmployee,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/shopCode/updateQrcode,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/user/auth,web/legacy/dashboard/src/api/login.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Auth.php#L46,web/legacy/dashboard/src/store/modules/user.js,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Auth.php#L46,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Auth.php#L46
dashboard,POST,/user/store,web/legacy/dashboard/src/api/user.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Store.php#L41,web/legacy/dashboard/src/views/user/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Store.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Store.php#L41
dashboard,POST,/workContact/batchLabeling,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/BatchLabeling.php#L45,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/BatchLabeling.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/BatchLabeling.php#L45
dashboard,POST,/workContactTag/store,web/legacy/dashboard/src/api/roomClockIn.js;web/legacy/dashboard/src/api/workContactTag.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Store.php#L43,web/legacy/dashboard/src/components/addlabel/index.vue;web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/workContactTag/index.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Store.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Store.php#L43
dashboard,POST,/workContactTagGroup/store,web/legacy/dashboard/src/api/roomClockIn.js;web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Store.php#L45,web/legacy/dashboard/src/components/addlabel/index.vue;web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Store.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Store.php#L45
dashboard,POST,/workFission/invite,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Invite.php#L85,web/legacy/dashboard/src/views/workFission/create.vue;web/legacy/dashboard/src/views/workFission/invite.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Invite.php#L85,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Invite.php#L85
dashboard,POST,/workFission/store,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Store.php#L47,web/legacy/dashboard/src/views/workFission/create.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Store.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Store.php#L47
dashboard,POST,/workMessageConfig/corpStore,web/legacy/dashboard/src/api/workMessage.js;web/legacy/dashboard/src/api/workMessageConfig.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,/workRoomAutoPull/store,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Store.php#L41,web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Store.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Store.php#L41
dashboard,POST,/workRoomGroup/store,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Store.php#L52,web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Store.php#L52,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Store.php#L52
dashboard,POST,lottery/store,web/legacy/dashboard/src/api/lottery.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,POST,menu/store,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Store.php#L47,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Store.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Store.php#L47
dashboard,PUT,/autoTag/onOff,web/legacy/dashboard/src/api/autoTag.js,internal/server/server.go,-,web/legacy/dashboard/src/views/autoTag/dayPartIndex.vue;web/legacy/dashboard/src/views/autoTag/joinRoomIndex.vue;web/legacy/dashboard/src/views/autoTag/keywordIndex.vue,internal/server/server.go,internal/server/server.go
dashboard,PUT,/channelCode/update,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Update.php#L54,web/legacy/dashboard/src/views/channelCode/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Update.php#L54,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Update.php#L54
dashboard,PUT,/channelCodeGroup/move,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Move.php#L45,web/legacy/dashboard/src/views/channelCode/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Move.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Move.php#L45
dashboard,PUT,/channelCodeGroup/update,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Update.php#L45,web/legacy/dashboard/src/views/channelCode/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Update.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/channel-code/src/Action/Dashboard/Group/Update.php#L45
dashboard,PUT,/contactField/batchUpdate,web/legacy/dashboard/src/api/contactField.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/BatchUpdate.php#L48,web/legacy/dashboard/src/views/contactField/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/BatchUpdate.php#L48,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/BatchUpdate.php#L48
dashboard,PUT,/contactField/statusUpdate,web/legacy/dashboard/src/api/contactField.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/StatusUpdate.php#L40,web/legacy/dashboard/src/views/contactField/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/StatusUpdate.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/StatusUpdate.php#L40
dashboard,PUT,/contactField/update,web/legacy/dashboard/src/api/contactField.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Update.php#L49,web/legacy/dashboard/src/views/contactField/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Update.php#L49,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Field/Update.php#L49
dashboard,PUT,/contactFieldPivot/update,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/FieldPivot/Update.php#L43,web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/FieldPivot/Update.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/FieldPivot/Update.php#L43
dashboard,PUT,/contactSop/setEmployee,web/legacy/dashboard/src/api/contactSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/contactSop/state,web/legacy/dashboard/src/api/contactSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/contactSop/update,web/legacy/dashboard/src/api/contactSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/corp/update,web/legacy/dashboard/src/api/corp.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Update.php#L59,web/legacy/dashboard/src/views/corp/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Update.php#L59,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/corp/src/Action/Dashboard/Update.php#L59
dashboard,PUT,/greeting/update,web/legacy/dashboard/src/api/greeting.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Update.php#L59,web/legacy/dashboard/src/views/greeting/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Update.php#L59,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/greeting/src/Action/Dashboard/Update.php#L59
dashboard,PUT,/lottery/batchContactTags,web/legacy/dashboard/src/api/lottery.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/lottery/update,web/legacy/dashboard/src/api/lottery.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
